Time (sec),Mach Number,Weight (kg),Stability Margin (cal),Altitude (m)
46.15826,0.1013869,12.77292981,4.091447,15303.29477
46.16826,0.1010551,12.77292981,4.091447,15303.59347
46.17826,0.1007233,12.77292981,4.091447,15303.88913
46.18826,0.1003915,12.77292981,4.091447,15304.18478
46.19825,0.1000597,12.77292981,4.091447,15304.47739
46.20825,0.09972788,12.77292981,4.091447,15304.77
46.21825,0.0993961,12.77292981,4.091447,15305.06261
46.22825,0.09906433,12.77292981,4.091447,15305.35522
46.23825,0.09873256,12.77292981,4.091447,15305.64782
46.24825,0.09840081,12.77292981,4.091447,15305.93434
46.25824,0.09806905,12.77292981,4.091447,15306.2239
46.26824,0.0977373,12.77292981,4.091447,15306.51041
46.27824,0.09740557,12.77292981,4.091447,15306.79692
46.28824,0.09707383,12.77292981,4.091447,15307.08343
46.29824,0.0967421,12.77292981,4.091447,15307.3669
46.30824,0.09641039,12.77292981,4.091447,15307.65036
46.31823,0.09607867,12.77292981,4.091447,15307.93382
46.32823,0.09574696,12.77292981,4.091447,15308.21424
46.33823,0.09541527,12.77292981,4.091447,15308.49466
46.34823,0.09508357,12.77292981,4.091447,15308.77507
46.35823,0.09475189,12.77292981,4.091447,15309.05244
46.36823,0.09442021,12.77292981,4.091447,15309.32981
46.37822,0.09408854,12.77292981,4.091447,15309.60718
46.38822,0.09375687,12.77292981,4.091447,15309.88454
46.39822,0.09342521,12.77292981,4.091447,15310.15886
46.40822,0.09309356,12.77292981,4.091447,15310.43318
46.41822,0.09276191,12.77292981,4.091447,15310.70446
46.42822,0.09243027,12.77292981,4.091447,15310.97573
46.43821,0.09209863,12.77292981,4.091447,15311.247
46.44821,0.09176701,12.77292981,4.091447,15311.51827
46.45821,0.09143538,12.77292981,4.091447,15311.7865
46.46821,0.09110376,12.77292981,4.091447,15312.05472
46.47821,0.09077216,12.77292981,4.091447,15312.3199
46.4882,0.09044056,12.77292981,4.091447,15312.58507
46.4982,0.09010895,12.77292981,4.091447,15312.85025
46.5082,0.08977737,12.77292981,4.091447,15313.11542
46.5182,0.08944578,12.77292981,4.091447,15313.37755
46.5282,0.0891142,12.77292981,4.091447,15313.63968
46.5382,0.08878263,12.77292981,4.091447,15313.90181
46.54819,0.08845107,12.77292981,4.091447,15314.16089
46.55819,0.08811951,12.77292981,4.091447,15314.41997
46.56819,0.08778795,12.77292981,4.091447,15314.67905
46.57819,0.08745641,12.77292981,4.091447,15314.93508
46.58819,0.08712486,12.77292981,4.091447,15315.19111
46.59819,0.08679333,12.77292981,4.091447,15315.44714
46.60818,0.0864618,12.77292981,4.091447,15315.70013
46.61818,0.08613028,12.77292981,4.091447,15315.95311
46.62818,0.08579876,12.77292981,4.091447,15316.2061
46.63818,0.08546725,12.77292981,4.091447,15316.45603
46.64818,0.08513575,12.77292981,4.091447,15316.70597
46.65818,0.08480424,12.77292981,4.091447,15316.9559
46.66817,0.08447275,12.77292981,4.091447,15317.20584
46.67817,0.08414126,12.77292981,4.091447,15317.45273
46.68817,0.08380978,12.77292981,4.091447,15317.69962
46.69817,0.08347831,12.77292981,4.091447,15317.94346
46.70817,0.08314684,12.77292981,4.091447,15318.1873
46.71817,0.08281537,12.77292981,4.091447,15318.43114
46.72816,0.08248392,12.77292981,4.091447,15318.67498
46.73816,0.08215246,12.77292981,4.091447,15318.91577
46.74816,0.08182102,12.77292981,4.091447,15319.15656
46.75816,0.08148957,12.77292981,4.091447,15319.3943
46.76816,0.08115814,12.77292981,4.091447,15319.6351
46.77816,0.08082671,12.77292981,4.091447,15319.86979
46.78815,0.08049528,12.77292981,4.091447,15320.10754
46.79815,0.08016387,12.77292981,4.091447,15320.34223
46.80815,0.07983246,12.77292981,4.091447,15320.57693
46.81815,0.07950104,12.77292981,4.091447,15320.81162
46.82815,0.07916965,12.77292981,4.091447,15321.04327
46.83815,0.07883825,12.77292981,4.091447,15321.27492
46.84814,0.07850686,12.77292981,4.091447,15321.50657
46.85814,0.07817547,12.77292981,4.091447,15321.73517
46.86814,0.07784409,12.77292981,4.091447,15321.96377
46.87814,0.07751272,12.77292981,4.091447,15322.19237
46.88814,0.07718135,12.77292981,4.091447,15322.41792
46.89814,0.07684998,12.77292981,4.091447,15322.64347
46.90813,0.07651863,12.77292981,4.091447,15322.86902
46.91813,0.07618727,12.77292981,4.091447,15323.09458
46.92813,0.07585593,12.77292981,4.091447,15323.31708
46.93813,0.07552458,12.77292981,4.091447,15323.53654
46.94813,0.07519325,12.77292981,4.091447,15323.75904
46.95813,0.07486192,12.77292981,4.091447,15323.9785
46.96812,0.07453059,12.77292981,4.091447,15324.19795
46.97812,0.07419927,12.77292981,4.091447,15324.41741
46.98812,0.07386795,12.77292981,4.091447,15324.63382
46.99812,0.07353664,12.77292981,4.091447,15324.85022
47.00812,0.07320534,12.77292981,4.091447,15325.06358
47.01812,0.07287403,12.77292981,4.091447,15325.27999
47.02811,0.07254274,12.77292981,4.091447,15325.4903
47.03811,0.07221145,12.77292981,4.091447,15325.70366
47.04811,0.07188016,12.77292981,4.091447,15325.91398
47.05811,0.07154889,12.77292981,4.091447,15326.12429
47.06811,0.07121761,12.77292981,4.091447,15326.3346
47.07811,0.07088634,12.77292981,4.091447,15326.54186
47.0881,0.07055507,12.77292981,4.091447,15326.74913
47.0981,0.07022381,12.77292981,4.091447,15326.95639
47.1081,0.06989256,12.77292981,4.091447,15327.16061
47.1181,0.06956131,12.77292981,4.091447,15327.36482
47.1281,0.06923006,12.77292981,4.091447,15327.56904
47.1381,0.06889882,12.77292981,4.091447,15327.77021
47.14809,0.06856758,12.77292981,4.091447,15327.97138
47.15809,0.06823635,12.77292981,4.091447,15328.17254
47.16809,0.06790513,12.77292981,4.091447,15328.37066
47.17809,0.06757391,12.77292981,4.091447,15328.56878
47.18809,0.06724269,12.77292981,4.091447,15328.7669
47.19809,0.06691148,12.77292981,4.091447,15328.96502
47.20808,0.06658027,12.77292981,4.091447,15329.1601
47.21808,0.06624907,12.77292981,4.091447,15329.35212
47.22808,0.06591787,12.77292981,4.091447,15329.54719
47.23808,0.06558668,12.77292981,4.091447,15329.73922
47.24808,0.06525549,12.77292981,4.091447,15329.93124
47.25808,0.0649243,12.77292981,4.091447,15330.12326
47.26807,0.06459312,12.77292981,4.091447,15330.31224
47.27807,0.06426195,12.77292981,4.091447,15330.49817
47.28807,0.06393078,12.77292981,4.091447,15330.68714
47.29807,0.06359961,12.77292981,4.091447,15330.87307
47.30807,0.06326845,12.77292981,4.091447,15331.059
47.31807,0.0629373,12.77292981,4.091447,15331.24493
47.32806,0.06260614,12.77292981,4.091447,15331.42781
47.33806,0.06227499,12.77292981,4.091447,15331.61069
47.34806,0.06194385,12.77292981,4.091447,15331.79357
47.35806,0.06161271,12.77292981,4.091447,15331.9734
47.36806,0.06128158,12.77292981,4.091447,15332.15323
47.37806,0.06095044,12.77292981,4.091447,15332.33306
47.38805,0.06061932,12.77292981,4.091447,15332.50985
47.39805,0.06028819,12.77292981,4.091447,15332.68663
47.40805,0.05995707,12.77292981,4.091447,15332.86342
47.41805,0.05962596,12.77292981,4.091447,15333.0402
47.42805,0.05929485,12.77292981,4.091447,15333.21394
47.43805,0.05896375,12.77292981,4.091447,15333.38462
47.44804,0.05863264,12.77292981,4.091447,15333.55836
47.45804,0.05830155,12.77292981,4.091447,15333.72905
47.46804,0.05797045,12.77292981,4.091447,15333.89974
47.47804,0.05763936,12.77292981,4.091447,15334.06738
47.48804,0.05730828,12.77292981,4.091447,15334.23502
47.49804,0.0569772,12.77292981,4.091447,15334.40266
47.50803,0.05664612,12.77292981,4.091447,15334.5703
47.51803,0.05631505,12.77292981,4.091447,15334.73489
47.52803,0.05598398,12.77292981,4.091447,15334.89948
47.53803,0.05565291,12.77292981,4.091447,15335.06102
47.54803,0.05532185,12.77292981,4.091447,15335.22257
47.55803,0.05499079,12.77292981,4.091447,15335.38411
47.56802,0.05465974,12.77292981,4.091447,15335.54566
47.57802,0.05432869,12.77292981,4.091447,15335.70415
47.58802,0.05399764,12.77292981,4.091447,15335.86265
47.59802,0.0536666,12.77292981,4.091447,15336.02114
47.60802,0.05333556,12.77292981,4.091447,15336.17659
47.61802,0.05300453,12.77292981,4.091447,15336.33204
47.62801,0.0526735,12.77292981,4.091447,15336.48749
47.63801,0.05234247,12.77292981,4.091447,15336.63989
47.64801,0.05201145,12.77292981,4.091447,15336.79229
47.65801,0.05168043,12.77292981,4.091447,15336.94469
47.66801,0.05134941,12.77292981,4.091447,15337.09404
47.67801,0.0510184,12.77292981,4.091447,15337.24339
47.688,0.05068739,12.77292981,4.091447,15337.39274
47.698,0.05035638,12.77292981,4.091447,15337.5421
47.708,0.05002538,12.77292981,4.091447,15337.6884
47.718,0.04969438,12.77292981,4.091447,15337.83166
47.728,0.04936339,12.77292981,4.091447,15337.97796
47.738,0.0490324,12.77292981,4.091447,15338.12122
47.74799,0.0487014,12.77292981,4.091447,15338.26447
47.75799,0.04837041,12.77292981,4.091447,15338.40773
47.76799,0.04803942,12.77292981,4.091447,15338.54794
47.77799,0.04770843,12.77292981,4.091447,15338.6851
47.78799,0.04737744,12.77292981,4.091447,15338.8253
47.79799,0.04704646,12.77292981,4.091447,15338.96246
47.80798,0.04671548,12.77292981,4.091447,15339.09962
47.81798,0.04638449,12.77292981,4.091447,15339.23678
47.82798,0.04605352,12.77292981,4.091447,15339.3709
47.83798,0.04572254,12.77292981,4.091447,15339.50501
47.84798,0.04539157,12.77292981,4.091447,15339.63607
47.85798,0.0450606,12.77292981,4.091447,15339.77018
47.86797,0.04472964,12.77292981,4.091447,15339.90125
47.87797,0.04439867,12.77292981,4.091447,15340.02926
47.88797,0.04406771,12.77292981,4.091447,15340.16033
47.89797,0.04373675,12.77292981,4.091447,15340.28834
47.90797,0.04340579,12.77292981,4.091447,15340.41636
47.91796,0.04307484,12.77292981,4.091447,15340.54133
47.92796,0.04274388,12.77292981,4.091447,15340.6663
47.93796,0.04241293,12.77292981,4.091447,15340.79126
47.94796,0.04208198,12.77292981,4.091447,15340.91318
47.95796,0.04175103,12.77292981,4.091447,15341.0351
47.96796,0.04142009,12.77292981,4.091447,15341.15702
47.97795,0.04108915,12.77292981,4.091447,15341.2759
47.98795,0.04075821,12.77292981,4.091447,15341.39477
47.99795,0.04042728,12.77292981,4.091447,15341.51364
48.00795,0.04009634,12.77292981,4.091447,15341.63251
48.01795,0.03976541,12.77292981,4.091447,15341.74834
48.02795,0.03943447,12.77292981,4.091447,15341.86416
48.03794,0.03910355,12.77292981,4.091447,15341.97694
48.04794,0.03877262,12.77292981,4.091447,15342.09276
48.05794,0.0384417,12.77292981,4.091447,15342.20249
48.06794,0.03811078,12.77292981,4.091447,15342.31526
48.07794,0.03777986,12.77292981,4.091447,15342.42499
48.08794,0.03744894,12.77292981,4.091447,15342.53472
48.09793,0.03711802,12.77292981,4.091447,15342.64445
48.10793,0.03678711,12.77292981,4.091447,15342.75113
48.11793,0.0364562,12.77292981,4.091447,15342.85781
48.12793,0.03612529,12.77292981,4.091447,15342.96449
48.13793,0.03579438,12.77292981,4.091447,15343.06812
48.14793,0.03546347,12.77292981,4.091447,15343.17175
48.15792,0.03513257,12.77292981,4.091447,15343.27538
48.16792,0.03480167,12.77292981,4.091447,15343.37597
48.17792,0.03447078,12.77292981,4.091447,15343.47655
48.18792,0.03413988,12.77292981,4.091447,15343.57714
48.19792,0.03380898,12.77292981,4.091447,15343.67467
48.20792,0.03347809,12.77292981,4.091447,15343.77221
48.21791,0.0331472,12.77292981,4.091447,15343.86974
48.22791,0.03281631,12.77292981,4.091447,15343.96728
48.23791,0.03248543,12.77292981,4.091447,15344.06177
48.24791,0.03215454,12.77292981,4.091447,15344.15626
48.25791,0.03182366,12.77292981,4.091447,15344.2477
48.26791,0.03149278,12.77292981,4.091447,15344.33914
48.2779,0.0311619,12.77292981,4.091447,15344.43058
48.2879,0.03083102,12.77292981,4.091447,15344.52202
48.2979,0.03050014,12.77292981,4.091447,15344.61041
48.3079,0.03016927,12.77292981,4.091447,15344.6988
48.3179,0.0298384,12.77292981,4.091447,15344.78719
48.3279,0.02950753,12.77292981,4.091447,15344.87254
48.33789,0.02917666,12.77292981,4.091447,15344.95483
48.34789,0.0288458,12.77292981,4.091447,15345.04018
48.35789,0.02851493,12.77292981,4.091447,15345.12247
48.36789,0.02818407,12.77292981,4.091447,15345.20477
48.37789,0.02785321,12.77292981,4.091447,15345.28706
48.38789,0.02752235,12.77292981,4.091447,15345.36631
48.39788,0.02719149,12.77292981,4.091447,15345.44556
48.40788,0.02686064,12.77292981,4.091447,15345.52481
48.41788,0.02652978,12.77292981,4.091447,15345.60101
48.42788,0.02619893,12.77292981,4.091447,15345.67721
48.43788,0.02586808,12.77292981,4.091447,15345.75341
48.44788,0.02553723,12.77292981,4.091447,15345.82656
48.45787,0.02520639,12.77292981,4.091447,15345.90276
48.46787,0.02487554,12.77292981,4.091447,15345.97286
48.47787,0.0245447,12.77292981,4.091447,15346.04602
48.48787,0.02421385,12.77292981,4.091447,15346.11612
48.49787,0.02388301,12.77292981,4.091447,15346.18622
48.50787,0.02355218,12.77292981,4.091447,15346.25328
48.51786,0.02322134,12.77292981,4.091447,15346.32034
48.52786,0.0228905,12.77292981,4.091447,15346.38739
48.53786,0.02255967,12.77292981,4.091447,15346.45445
48.54786,0.02222884,12.77292981,4.091447,15346.51846
48.55786,0.02189801,12.77292981,4.091447,15346.58246
48.56786,0.02156718,12.77292981,4.091447,15346.64342
48.57785,0.02123635,12.77292981,4.091447,15346.70743
48.58785,0.02090552,12.77292981,4.091447,15346.76839
48.59785,0.0205747,12.77292981,4.091447,15346.8263
48.60785,0.02024388,12.77292981,4.091447,15346.88422
48.61785,0.01991306,12.77292981,4.091447,15346.94213
48.62785,0.01958224,12.77292981,4.091447,15347.00004
48.63784,0.01925142,12.77292981,4.091447,15347.0549
48.64784,0.0189206,12.77292981,4.091447,15347.10977
48.65784,0.01858979,12.77292981,4.091447,15347.16463
48.66784,0.01825897,12.77292981,4.091447,15347.21645
48.67784,0.01792816,12.77292981,4.091447,15347.26826
48.68784,0.01759735,12.77292981,4.091447,15347.32008
48.69783,0.01726654,12.77292981,4.091447,15347.3719
48.70783,0.01693573,12.77292981,4.091447,15347.42066
48.71783,0.01660492,12.77292981,4.091447,15347.46638
48.72783,0.01627412,12.77292981,4.091447,15347.51515
48.73783,0.01594331,12.77292981,4.091447,15347.56087
48.74783,0.01561251,12.77292981,4.091447,15347.60659
48.75782,0.0152817,12.77292981,4.091447,15347.64926
48.76782,0.0149509,12.77292981,4.091447,15347.69194
48.77782,0.0146201,12.77292981,4.091447,15347.73461
48.78782,0.01428931,12.77292981,4.091447,15347.77728
48.79782,0.01395851,12.77292981,4.091447,15347.8169
48.80782,0.01362771,12.77292981,4.091447,15347.85653
48.81781,0.01329692,12.77292981,4.091447,15347.8931
48.82781,0.01296612,12.77292981,4.091447,15347.93273
48.83781,0.01263533,12.77292981,4.091447,15347.96626
48.84781,0.01230454,12.77292981,4.091447,15348.00283
48.85781,0.01197375,12.77292981,4.091447,15348.03636
48.86781,0.01164296,12.77292981,4.091447,15348.06989
48.8778,0.01131217,12.77292981,4.091447,15348.10342
48.8878,0.01098138,12.77292981,4.091447,15348.1339
48.8978,0.0106506,12.77292981,4.091447,15348.16438
48.9078,0.01031981,12.77292981,4.091447,15348.19486
48.9178,0.01,12.77292981,4.091447,15348.22229
48.9278,0.01,12.77292981,4.091447,15348.24972
48.93779,0.01,12.77292981,4.091447,15348.27715
48.94779,0.01,12.77292981,4.091447,15348.30154
48.95779,0.01,12.77292981,4.091447,15348.32592
48.96779,0.01,12.77292981,4.091447,15348.3503
48.97779,0.01,12.77292981,4.091447,15348.37164
48.98779,0.01,12.77292981,4.091447,15348.39298
48.99778,0.01,12.77292981,4.091447,15348.41431
49.00778,0.01,12.77292981,4.091447,15348.43565
49.01778,0.01,12.77292981,4.091447,15348.45394
49.02778,0.01,12.77292981,4.091447,15348.47222
49.03778,0.01,12.77292981,4.091447,15348.48746
49.04778,0.01,12.77292981,4.091447,15348.5027
49.05777,0.01,12.77292981,4.091447,15348.51794
49.06777,0.01,12.77292981,4.091447,15348.53318
49.07777,0.01,12.77292981,4.091447,15348.54538
49.08777,0.01,12.77292981,4.091447,15348.55757
49.09777,0.01,12.77292981,4.091447,15348.56976
49.10777,0.01,12.77292981,4.091447,15348.5789
49.11776,0.01,12.77292981,4.091447,15348.58805
49.12776,0.01,12.77292981,4.091447,15348.59719
49.13776,0.01,12.77292981,4.091447,15348.60329
49.14776,0.01,12.77292981,4.091447,15348.60938
49.15776,0.01,12.77292981,4.091447,15348.61243
49.16776,0.01,12.77292981,4.091447,15348.61853
49.17775,0.01,12.77292981,4.091447,15348.62158
49.18775,0.01,12.77292981,4.091447,15348.62462
49.19775,0.01,12.77292981,4.091447,15348.62462
49.20775,0.01,12.77292981,4.091447,15348.62462
49.21775,0.01,12.77292981,4.091447,15348.62462
49.31775,0.01,12.77292981,0,15348.51794
49.41774,0.01,12.77292981,0,15348.31373
49.51774,0.01018682,12.77292981,0,15348.01502
49.61774,0.01349283,12.77292981,0,15347.61574
49.71774,0.0167976,12.77292981,0,15347.12196
49.81774,0.02010081,12.77292981,0,15346.5276
49.91774,0.02340209,12.77292981,0,15345.83875
50.01773,0.02670112,12.77292981,0,15345.04932
50.11773,0.02999755,12.77292981,0,15344.1654
50.21773,0.03329103,12.77292981,0,15343.18394
50.31773,0.03658123,12.77292981,0,15342.1019
50.41773,0.03986782,12.77292981,0,15340.92538
50.51773,0.04315044,12.77292981,0,15339.65436
50.61773,0.04642878,12.77292981,0,15338.28276
50.71772,0.04970248,12.77292981,0,15336.81667
50.81772,0.05297121,12.77292981,0,15335.25305
50.91772,0.05623466,12.77292981,0,15333.59494
51.01772,0.05949248,12.77292981,0,15331.83929
51.11772,0.06274434,12.77292981,0,15329.9861
51.21772,0.06598992,12.77292981,0,15328.04148
51.31771,0.0692289,12.77292981,0,15325.99627
51.41771,0.07246093,12.77292981,0,15323.85962
51.51771,0.07568572,12.77292981,0,15321.62544
51.61771,0.07890294,12.77292981,0,15319.29677
51.71771,0.08211228,12.77292981,0,15316.87361
51.81771,0.08531342,12.77292981,0,15314.35901
51.91771,0.08850604,12.77292981,0,15311.74687
52.0177,0.09168984,12.77292981,0,15309.0433
52.1177,0.09486452,12.77292981,0,15306.24218
52.2177,0.09802977,12.77292981,0,15303.34963
52.3177,0.1011853,12.77292981,0,15300.36564
52.4177,0.1043308,12.77292981,0,15297.28716
52.5177,0.107466,12.77292981,0,15294.11419
52.61769,0.1105905,12.77292981,0,15290.85283
52.71769,0.1137041,12.77292981,0,15287.49698
52.81769,0.1168067,12.77292981,0,15284.0497
52.91769,0.1198977,12.77292981,0,15280.51097
53.01769,0.122977,12.77292981,0,15276.88385
53.11769,0.1260443,12.77292981,0,15273.16224
53.21769,0.1290993,12.77292981,0,15269.35529
53.31768,0.1321416,12.77292981,0,15265.4569
53.41768,0.1351712,12.77292981,0,15261.46706
53.51768,0.1381877,12.77292981,0,15257.38884
53.61768,0.1411908,12.77292981,0,15253.22222
53.71768,0.1441805,12.77292981,0,15248.97026
53.81768,0.1471562,12.77292981,0,15244.62686
53.91768,0.1501179,12.77292981,0,15240.19812
54.01767,0.1530653,12.77292981,0,15235.68098
54.11767,0.1559981,12.77292981,0,15231.0785
54.21767,0.1589161,12.77292981,0,15226.39068
54.31767,0.1618191,12.77292981,0,15221.61446
54.41767,0.1647069,12.77292981,0,15216.75595
54.51767,0.1675793,12.77292981,0,15211.8121
54.61766,0.1704359,12.77292981,0,15206.7829
54.71766,0.1732767,12.77292981,0,15201.66835
54.81766,0.1761014,12.77292981,0,15196.47456
54.91766,0.1789098,12.77292981,0,15191.19542
55.01766,0.1817018,12.77292981,0,15185.83399
55.11766,0.1844771,12.77292981,0,15180.39026
55.21766,0.1872355,12.77292981,0,15174.86424
55.31765,0.1899769,12.77292981,0,15169.25897
55.41765,0.1927011,12.77292981,0,15163.5714
55.51765,0.1954079,12.77292981,0,15157.80763
55.61765,0.1980971,12.77292981,0,15151.96157
55.71765,0.2007686,12.77292981,0,15146.0393
55.81765,0.2034223,12.77292981,0,15140.03779
55.91764,0.2060579,12.77292981,0,15133.95703
56.01764,0.2086753,12.77292981,0,15127.80007
56.11764,0.2112745,12.77292981,0,15121.56386
56.21764,0.2138551,12.77292981,0,15115.2545
56.31764,0.2164172,12.77292981,0,15108.86894
56.41764,0.2189605,12.77292981,0,15102.41023
