Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP_m,CP (0 to 4 deg),Reynolds Number
1.94,0,0.404434955,0.404434955,0.324849113,0.404434955,0.324849113,0,0,0,0,15.48281641,60.47307325,1.536016061,59.32368008,83945530
1.95,0,0.4043994,0.4043994,0.324813558,0.4043994,0.324813558,0,0,0,0,15.4496718,60.45478739,1.5355516,59.30926207,84378240
1.96,0,0.404383929,0.404383929,0.324798088,0.404383929,0.324798088,0,0,0,0,15.41656913,60.43643492,1.535085447,59.29479105,84810940
1.97,0,0.404388543,0.404388543,0.324802701,0.404388543,0.324802701,0,0,0,0,15.3835108,60.4179911,1.534616974,59.28024396,85243660
1.98,0,0.404413224,0.404413224,0.324623213,0.404413224,0.324623213,0,0,0,0,15.35049207,60.39948744,1.534146981,59.26565003,85676360
1.99,0,0.40445795,0.40445795,0.324463769,0.40445795,0.324463769,0,0,0,0,15.31751452,60.38088988,1.533674603,59.2509774,86109070
2,0,0.404506569,0.404506569,0.324308219,0.404506569,0.324308219,0,0,0,0,15.28463234,60.36225281,1.533201221,59.23628113,86541780
2.01,0,0.40303902,0.40303902,0.3226365,0.40303902,0.3226365,0,0,0,0,15.25669598,60.34613556,1.532791843,59.2243227,86974490
2.02,0,0.401578965,0.401578965,0.320972275,0.401578965,0.320972275,0,0,0,0,15.22800079,60.32946766,1.532368479,59.21179724,87407200
2.03,0,0.400132405,0.400132405,0.319321545,0.400132405,0.319321545,0,0,0,0,15.19858108,60.31226165,1.531931446,59.19871909,87839900
2.04,0,0.398716873,0.398716873,0.317701843,0.398716873,0.317701843,0,0,0,0,15.16850014,60.29454607,1.53148147,59.18511979,88272620
2.05,0,0.397359959,0.397359959,0.316140759,0.397359959,0.316140759,0,0,0,0,15.13780339,60.27634833,1.531019248,59.17102843,88705320
2.06,0,0.396014413,0.396014413,0.314591044,0.396014413,0.314591044,0,0,0,0,15.10653503,60.2576874,1.53054526,59.15646611,89138030
2.07,0,0.394679985,0.394679985,0.313052446,0.394679985,0.313052446,0,0,0,0,15.07472736,60.23858442,1.530060044,59.14145511,89570740
2.08,0,0.393356506,0.393356506,0.311524796,0.393356506,0.311524796,0,0,0,0,15.04243472,60.21903899,1.52956359,59.12599899,90003450
2.09,0,0.392043756,0.392043756,0.310007877,0.392043756,0.310007877,0,0,0,0,15.00968746,60.19909686,1.52905706,59.11014302,90436160
2.1,0,0.390741568,0.390741568,0.308501519,0.390741568,0.308501519,0,0,0,0,14.97651867,60.17876403,1.528540606,59.09389525,90868860
2.11,0,0.38944975,0.38944975,0.307005531,0.38944975,0.307005531,0,0,0,0,14.94296572,60.15804016,1.52801422,59.07725804,91301580
2.12,0,0.388168127,0.388168127,0.305519739,0.388168127,0.305519739,0,0,0,0,14.90905592,60.13696165,1.527478826,59.06026764,91734280
2.13,0,0.386896543,0.386896543,0.304043984,0.386896543,0.304043984,0,0,0,0,14.87481643,60.1155318,1.526934508,59.0429291,92167000
2.14,0,0.385634802,0.385634802,0.302578074,0.385634802,0.302578074,0,0,0,0,14.84028447,60.09377676,1.52638193,59.02526973,92599710
2.15,0,0.384382774,0.384382774,0.301121876,0.384382774,0.301121876,0,0,0,0,14.8054824,60.0716887,1.525820893,59.00728373,93032420
2.16,0,0.383140274,0.383140274,0.299675206,0.383140274,0.299675206,0,0,0,0,14.7704344,60.04929531,1.525252101,58.98899891,93465130
2.17,0,0.381907178,0.381907178,0.298237941,0.381907178,0.298237941,0,0,0,0,14.73516463,60.02659919,1.524675619,58.97041943,93897830
2.18,0,0.380683301,0.380683301,0.296809894,0.380683301,0.296809894,0,0,0,0,14.69969533,60.00362721,1.524092131,58.9515722,94330540
2.19,0,0.379468529,0.379468529,0.295390951,0.379468529,0.295390951,0,0,0,0,14.66404679,59.98037147,1.523501435,58.93245119,94763250
2.2,0,0.378262707,0.378262707,0.29398096,0.378262707,0.29398096,0,0,0,0,14.62823713,59.95684876,1.522903958,58.91307349,95195960
2.21,0,0.377065715,0.377065715,0.292579798,0.377065715,0.292579798,0,0,0,0,14.59228461,59.93307563,1.522300121,58.89345599,95628670
2.22,0,0.375877394,0.375877394,0.291187307,0.375877394,0.291187307,0,0,0,0,14.55620842,59.90904469,1.521689735,58.87359306,96061380
2.23,0,0.374697635,0.374697635,0.289803378,0.374697635,0.289803378,0,0,0,0,14.52003173,59.88478429,1.521073521,58.85351306,96494090
2.24,0,0.373526296,0.373526296,0.28842787,0.373526296,0.28842787,0,0,0,0,14.48375975,59.86029575,1.520451512,58.83321757,96926790
2.25,0,0.372363261,0.372363261,0.287060665,0.372363261,0.287060665,0,0,0,0,14.44741559,59.83558296,1.519823807,58.81271188,97359500
2.26,0,0.371208417,0.371208417,0.285701652,0.371208417,0.285701652,0,0,0,0,14.41100452,59.81065568,1.519190654,58.79200553,97792210
2.27,0,0.370061637,0.370061637,0.284350701,0.370061637,0.284350701,0,0,0,0,14.37454971,59.78551815,1.518552161,58.77110412,98224920
2.28,0,0.368922802,0.368922802,0.283007697,0.368922802,0.283007697,0,0,0,0,14.33805425,59.76017943,1.517908557,58.75001641,98657620
2.29,0,0.367791831,0.367791831,0.281672556,0.367791831,0.281672556,0,0,0,0,14.30153733,59.73465821,1.517260318,58.72876134,99090340
2.3,0,0.366668566,0.366668566,0.280345121,0.366668566,0.280345121,0,0,0,0,14.26501222,59.70895325,1.516607413,58.70733866,99523050
2.31,0,0.365552945,0.365552945,0.27902533,0.365552945,0.27902533,0,0,0,0,14.22848292,59.68305791,1.515949671,58.68574233,99955750
2.32,0,0.364444838,0.364444838,0.277713054,0.364444838,0.277713054,0,0,0,0,14.19195271,59.65698955,1.515287535,58.66398893,100388500
2.33,0,0.36334416,0.36334416,0.276408205,0.36334416,0.276408205,0,0,0,0,14.15544865,59.63075643,1.514621213,58.64208814,100821200
2.34,0,0.362250808,0.362250808,0.275110683,0.362250808,0.275110683,0,0,0,0,14.11897193,59.60436677,1.513950916,58.62004774,101253900
2.35,0,0.361164699,0.361164699,0.273820405,0.361164699,0.273820405,0,0,0,0,14.08252761,59.5778151,1.513276503,58.5978629,101686600
2.36,0,0.360085716,0.360085716,0.272537252,0.360085716,0.272537252,0,0,0,0,14.04612396,59.55111392,1.512598294,58.57554597,102119300
2.37,0,0.359013774,0.359013774,0.27126114,0.359013774,0.27126114,0,0,0,0,14.00976813,59.52426756,1.511916396,58.55310147,102552000
2.38,0,0.35795601,0.35795601,0.269999206,0.35795601,0.269999206,0,0,0,0,13.97346804,59.49727281,1.511230729,58.5305269,102984700
2.39,0,0.356931272,0.356931272,0.268770299,0.356931272,0.268770299,0,0,0,0,13.93723711,59.47014584,1.510541704,58.50783842,103417400
2.4,0,0.355912679,0.355912679,0.267547536,0.355912679,0.267547536,0,0,0,0,13.90107524,59.4428869,1.509849327,58.48503621,103850100
2.41,0,0.354900188,0.354900188,0.266330874,0.354900188,0.266330874,0,0,0,0,13.86498268,59.41549549,1.509153586,58.46211977,104282800
2.42,0,0.353893693,0.353893693,0.26512021,0.353893693,0.26512021,0,0,0,0,13.82898147,59.38798665,1.508454861,58.43910479,104715600
2.43,0,0.352893176,0.352893176,0.263915523,0.352893176,0.263915523,0,0,0,0,13.7930548,59.3603569,1.507753065,58.41598678,105148300
2.44,0,0.351898549,0.351898549,0.262716727,0.351898549,0.262716727,0,0,0,0,13.75722874,59.33260759,1.507048233,58.39276876,105581000
2.45,0,0.350909741,0.350909741,0.261523749,0.350909741,0.261523749,0,0,0,0,13.72149235,59.3047397,1.506340388,58.36945083,106013700
2.46,0,0.349926699,0.349926699,0.260955818,0.349926699,0.260955818,0,0,0,0,13.68586094,59.27677976,1.505630206,58.34605911,106446400
2.47,0,0.34894935,0.34894935,0.260393581,0.34894935,0.260393581,0,0,0,0,13.65033543,59.24869639,1.504916888,58.32256389,106879100
2.48,0,0.347977641,0.347977641,0.259836983,0.347977641,0.259836983,0,0,0,0,13.61491495,59.22052179,1.504201254,58.29899556,107311800
2.49,0,0.347011511,0.347011511,0.259285964,0.347011511,0.259285964,0,0,0,0,13.57959971,59.19223981,1.503482891,58.27533875,107744500
2.5,0,0.346050922,0.346050922,0.258740486,0.346050922,0.258740486,0,0,0,0,13.5444107,59.16387393,1.502762398,58.2516171,108177200
2.51,0,0.34509579,0.34509579,0.258200466,0.34509579,0.258200466,0,0,0,0,13.50933507,59.13541536,1.50203955,58.22782132,108609900
2.52,0,0.344146074,0.344146074,0.257665861,0.344146074,0.257665861,0,0,0,0,13.47437889,59.10686072,1.501314262,58.20394857,109042600
2.53,0,0.343201695,0.343201695,0.257136593,0.343201695,0.257136593,0,0,0,0,13.43954231,59.07821053,1.500586547,58.17999928,109475400
2.54,0,0.342262636,0.342262636,0.256612645,0.342262636,0.256612645,0,0,0,0,13.40484033,59.04949247,1.499857109,58.15600063,109908100
2.55,0,0.341328847,0.341328847,0.256093968,0.341328847,0.256093968,0,0,0,0,13.37026521,59.02068496,1.499125398,58.13193156,110340800
2.56,0,0.340400247,0.340400247,0.255580479,0.340400247,0.255580479,0,0,0,0,13.33581788,58.99179772,1.498391662,58.10780131,110773500
2.57,0,0.339476805,0.339476805,0.255072148,0.339476805,0.255072148,0,0,0,0,13.30150247,58.96283433,1.497655992,58.08361344,111206200
2.58,0,0.338558475,0.338558475,0.25456893,0.338558475,0.25456893,0,0,0,0,13.26733015,58.93381147,1.496918811,58.05938448,111638900
2.59,0,0.337645197,0.337645197,0.254070763,0.337645197,0.254070763,0,0,0,0,13.23328585,58.90470301,1.496179456,58.03508854,112071600
2.6,0,0.33673693,0.33673693,0.253577607,0.33673693,0.253577607,0,0,0,0,13.19938282,58.87551902,1.495438183,58.01073598,112504300
2.61,0,0.335833638,0.335833638,0.253089426,0.335833638,0.253089426,0,0,0,0,13.165621,58.84628487,1.494695636,57.9863508,112937000
2.62,0,0.334935251,0.334935251,0.252606151,0.334935251,0.252606151,0,0,0,0,13.13199453,58.81697246,1.4939511,57.96190586,113369700
2.63,0,0.334041751,0.334041751,0.252127762,0.334041751,0.252127762,0,0,0,0,13.09851555,58.78760786,1.49320524,57.93742663,113802400
2.64,0,0.333153066,0.333153066,0.251654188,0.333153066,0.251654188,0,0,0,0,13.06517897,58.75817232,1.492457577,57.91289489,114235200
2.65,0,0.332269182,0.332269182,0.251185415,0.332269182,0.251185415,0,0,0,0,13.03198507,58.72868251,1.491708536,57.8883264,114667900
2.66,0,0.331390042,0.331390042,0.250721387,0.331390042,0.250721387,0,0,0,0,12.99893984,58.69914413,1.490958261,57.86372689,115100600
2.67,0,0.330515623,0.330515623,0.250262079,0.330515623,0.250262079,0,0,0,0,12.96604324,58.66955031,1.490206578,57.83908974,115533300
2.68,0,0.329645872,0.329645872,0.249807439,0.329645872,0.249807439,0,0,0,0,12.93328952,58.6398971,1.489453386,57.81441073,115966000
2.69,0,0.32878074,0.32878074,0.249357419,0.32878074,0.249357419,0,0,0,0,12.90068362,58.61019756,1.488699018,57.78970252,116398700
2.7,0,0.327920196,0.327920196,0.248911986,0.327920196,0.248911986,0,0,0,0,12.86822072,58.58044057,1.487943191,57.76495412,116831400
2.71,0,0.327064202,0.327064202,0.248471104,0.327064202,0.248471104,0,0,0,0,12.83591581,58.55063926,1.487186237,57.74017889,117264100
2.72,0,0.326212731,0.326212731,0.248034744,0.326212731,0.248034744,0,0,0,0,12.80375196,58.52079706,1.486428245,57.71537893,117696800
2.73,0,0.325365738,0.325365738,0.247602862,0.325365738,0.247602862,0,0,0,0,12.77174517,58.49090406,1.485668963,57.69054571,118129500
2.74,0,0.324523167,0.324523167,0.247175402,0.324523167,0.247175402,0,0,0,0,12.73987975,58.46096394,1.484908484,57.66568166,118562200
2.75,0,0.323685008,0.323685008,0.246752355,0.323685008,0.246752355,0,0,0,0,12.70817053,58.43099041,1.484147157,57.64080067,118994900
2.76,0,0.322851221,0.322851221,0.246333679,0.322851221,0.246333679,0,0,0,0,12.67660662,58.40097544,1.483384776,57.6158943,119427700
2.77,0,0.322021771,0.322021771,0.24591934,0.322021771,0.24591934,0,0,0,0,12.64519804,58.37092056,1.482621382,57.59096454,119860400
2.78,0,0.321196613,0.321196613,0.245509294,0.321196613,0.245509294,0,0,0,0,12.61393696,58.34082801,1.481857032,57.56601294,120293100
2.79,0,0.32037574,0.32037574,0.245103532,0.32037574,0.245103532,0,0,0,0,12.58282939,58.31070405,1.481091883,57.54104572,120725800
2.8,0,0.319559096,0.319559096,0.244701999,0.319559096,0.244701999,0,0,0,0,12.55187033,58.28054574,1.480325862,57.51605968,121158500
2.81,0,0.318746657,0.318746657,0.244304671,0.318746657,0.244304671,0,0,0,0,12.52106197,58.25035572,1.479559035,57.49105738,121591200
2.82,0,0.31793839,0.31793839,0.243911515,0.31793839,0.243911515,0,0,0,0,12.49040229,58.2201177,1.47879099,57.46602302,122023900
2.83,0,0.317134262,0.317134262,0.243522499,0.317134262,0.243522499,0,0,0,0,12.45989429,58.18986721,1.478022627,57.44099058,122456600
2.84,0,0.316334242,0.316334242,0.24313759,0.316334242,0.24313759,0,0,0,0,12.42953506,58.15957909,1.477253309,57.41593578,122889300
2.85,0,0.315538306,0.315538306,0.242756766,0.315538306,0.242756766,0,0,0,0,12.39932574,58.12926313,1.476483284,57.39086791,123322000
2.86,0,0.314746419,0.314746419,0.24237999,0.314746419,0.24237999,0,0,0,0,12.36926917,58.0989235,1.475712657,57.36579102,123754700
2.87,0,0.313958542,0.313958542,0.242007224,0.313958542,0.242007224,0,0,0,0,12.3393536,58.06855074,1.474941189,57.34069525,124187400
2.88,0,0.313174644,0.313174644,0.241638438,0.313174644,0.241638438,0,0,0,0,12.30958913,58.03815452,1.474169125,57.31559034,124620200
2.89,0,0.312394725,0.312394725,0.24127363,0.312394725,0.24127363,0,0,0,0,12.27997455,58.00774355,1.473396686,57.29048442,125052900
2.9,0,0.311618745,0.311618745,0.240912761,0.311618745,0.240912761,0,0,0,0,12.25051011,57.9773031,1.472623499,57.26536332,125485600
2.91,0,0.310846673,0.310846673,0.2405558,0.310846673,0.2405558,0,0,0,0,12.22119077,57.94684572,1.471849881,57.24023859,125918300
2.92,0,0.310078464,0.310078464,0.240202702,0.310078464,0.240202702,0,0,0,0,12.19202064,57.91636055,1.471075558,57.21510002,126351000
2.93,0,0.309314122,0.309314122,0.239853471,0.309314122,0.239853471,0,0,0,0,12.16299379,57.88585113,1.470300619,57.18995049,126783700
2.94,0,0.308553603,0.308553603,0.239508064,0.308553603,0.239508064,0,0,0,0,12.13411208,57.85562563,1.469532891,57.16508495,127216400
2.95,0,0.307796879,0.307796879,0.239166451,0.307796879,0.239166451,0,0,0,0,12.1053808,57.8287467,1.468850166,57.14343573,127649100
2.96,0,0.307043934,0.307043934,0.238828617,0.307043934,0.238828617,0,0,0,0,12.07679176,57.80187456,1.468167614,57.12180676,128081800
2.97,0,0.306294724,0.306294724,0.238494519,0.306294724,0.238494519,0,0,0,0,12.04834723,57.77499627,1.467484905,57.10018564,128514500
2.98,0,0.305549238,0.305549238,0.238164144,0.305549238,0.238164144,0,0,0,0,12.02004706,57.74812912,1.46680248,57.07858888,128947300
2.99,0,0.304807451,0.304807451,0.237837468,0.304807451,0.237837468,0,0,0,0,11.99188345,57.72125874,1.466119972,57.05700216,129380000
3,0,0.30406934,0.30406934,0.237514469,0.30406934,0.237514469,0,0,0,0,11.96387027,57.69439955,1.465437749,57.03543999,129812700
3.01,0,0.303317704,0.303317704,0.236975686,0.303317704,0.236975686,0,0,0,0,11.93600065,57.66755611,1.464755925,57.01390627,130245400
3.02,0,0.302569776,0.302569776,0.236440612,0.302569776,0.236440612,0,0,0,0,11.90826973,57.64071485,1.464074157,56.99238763,130678100
3.03,0,0.30182554,0.30182554,0.235909231,0.30182554,0.235909231,0,0,0,0,11.88067445,57.61387438,1.463392409,56.97088248,131110800
3.04,0,0.301084965,0.301084965,0.235381509,0.301084965,0.235381509,0,0,0,0,11.85322376,57.58705243,1.462711132,56.94940822,131543500
3.05,0,0.30034804,0.30034804,0.234857438,0.30034804,0.234857438,0,0,0,0,11.82591581,57.56024046,1.462030108,56.92795646,131976200
3.06,0,0.299614721,0.299614721,0.234336973,0.299614721,0.234336973,0,0,0,0,11.79873974,57.53344616,1.461349532,56.90653393,132408900
3.07,0,0.298884995,0.298884995,0.233820101,0.298884995,0.233820101,0,0,0,0,11.7717073,57.50665009,1.460668912,56.88512248,132841600
3.08,0,0.298158831,0.298158831,0.233306791,0.298158831,0.233306791,0,0,0,0,11.74481075,57.47987826,1.459988908,56.86374658,133274300
3.09,0,0.297436219,0.297436219,0.232797033,0.297436219,0.232797033,0,0,0,0,11.71804608,57.45310864,1.459308959,56.84238478,133707000
3.1,0,0.296717124,0.296717124,0.232290792,0.296717124,0.232290792,0,0,0,0,11.69142527,57.42636602,1.458629697,56.82106142,134139800
3.11,0,0.296001538,0.296001538,0.23178806,0.296001538,0.23178806,0,0,0,0,11.66493445,57.39962788,1.457950548,56.79975405,134572500
3.12,0,0.295289421,0.295289421,0.231288797,0.295289421,0.231288797,0,0,0,0,11.63858048,57.37291043,1.457271925,56.7784785,135005200
3.13,0,0.29458077,0.29458077,0.230793,0.29458077,0.230793,0,0,0,0,11.61236463,57.34620983,1.45659373,56.75723107,135437900
3.14,0,0.293875555,0.293875555,0.230300639,0.293875555,0.230300639,0,0,0,0,11.58627969,57.31951862,1.455915773,56.73600409,135870600
3.15,0,0.293173749,0.293173749,0.229811687,0.293173749,0.229811687,0,0,0,0,11.56032389,57.29285141,1.455238426,56.71481144,136303300
3.16,0,0.292475338,0.292475338,0.22932613,0.292475338,0.22932613,0,0,0,0,11.53449821,57.26619653,1.454561392,56.69364187,136736000
3.17,0,0.291780292,0.291780292,0.228843938,0.291780292,0.228843938,0,0,0,0,11.50880361,57.23956235,1.453884884,56.67250336,137168700
3.18,0,0.291088596,0.291088596,0.228365096,0.291088596,0.228365096,0,0,0,0,11.48324621,57.2129483,1.453208887,56.65139557,137601400
3.19,0,0.29040023,0.29040023,0.227889584,0.29040023,0.227889584,0,0,0,0,11.45781298,57.18635011,1.452533293,56.63031366,138034100
3.2,0,0.289715174,0.289715174,0.227417382,0.289715174,0.227417382,0,0,0,0,11.43250998,57.15976947,1.451858145,56.60925946,138466800
3.21,0,0.289033392,0.289033392,0.226948454,0.289033392,0.226948454,0,0,0,0,11.40733019,57.13320806,1.451183485,56.58823414,138899600
3.22,0,0.288354887,0.288354887,0.226482803,0.288354887,0.226482803,0,0,0,0,11.38228068,57.10667777,1.450509615,56.56724941,139332300
3.23,0,0.287679625,0.287679625,0.226020395,0.287679625,0.226020395,0,0,0,0,11.3573635,57.08016295,1.449836139,56.54629018,139765000
3.24,0,0.287007603,0.287007603,0.225561226,0.287007603,0.225561226,0,0,0,0,11.3325617,57.05367002,1.449163218,56.52536174,140197700
3.25,0,0.286338778,0.286338778,0.225105256,0.286338778,0.225105256,0,0,0,0,11.30789022,57.0271987,1.448490847,56.50446443,140630400
3.26,0,0.285673143,0.285673143,0.224652474,0.285673143,0.224652474,0,0,0,0,11.28334206,57.0007505,1.447819063,56.48359928,141063100
3.27,0,0.285010686,0.285010686,0.224202872,0.285010686,0.224202872,0,0,0,0,11.25891844,56.97432719,1.447147911,56.46276795,141495800
3.28,0,0.284351368,0.284351368,0.223756408,0.284351368,0.223756408,0,0,0,0,11.23461913,56.94792492,1.446477293,56.44196661,141928500
3.29,0,0.283695187,0.283695187,0.223313081,0.283695187,0.223313081,0,0,0,0,11.21044338,56.92155095,1.445807394,56.42120217,142361200
3.3,0,0.283042118,0.283042118,0.222872866,0.283042118,0.222872866,0,0,0,0,11.18638418,56.89519512,1.445137956,56.40046435,142793900
3.31,0,0.282392142,0.282392142,0.222435744,0.282392142,0.222435744,0,0,0,0,11.16244941,56.86888083,1.444469573,56.37977607,143226600
3.32,0,0.281745245,0.281745245,0.222001701,0.281745245,0.222001701,0,0,0,0,11.13863019,56.84257079,1.443801298,56.35910075,143659300
3.33,0,0.281101388,0.281101388,0.221570697,0.281101388,0.221570697,0,0,0,0,11.11492757,56.81628619,1.443133669,56.33845885,144092100
3.34,0,0.280460584,0.280460584,0.221142748,0.280460584,0.221142748,0,0,0,0,11.09135051,56.79004568,1.44246716,56.3178687,144524800
3.35,0,0.279822793,0.279822793,0.22071781,0.279822793,0.22071781,0,0,0,0,11.06788311,56.76382323,1.44180111,56.29730433,144957500
3.36,0,0.279188008,0.279188008,0.22029588,0.279188008,0.22029588,0,0,0,0,11.04453825,56.7376193,1.44113553,56.27676661,145390200
3.37,0,0.278556214,0.278556214,0.219876939,0.278556214,0.219876939,0,0,0,0,11.02130421,56.71145362,1.440470922,56.25627409,145822900
3.38,0,0.27792738,0.27792738,0.219460959,0.27792738,0.219460959,0,0,0,0,10.99818776,56.68530333,1.439806705,56.23580478,146255600
3.39,0,0.277301496,0.277301496,0.21904793,0.277301496,0.21904793,0,0,0,0,10.9751871,56.65919898,1.439143654,56.21538812,146688300
3.4,0,0.276678552,0.276678552,0.218637839,0.276678552,0.218637839,0,0,0,0,10.9523041,56.63311983,1.438481244,56.195004,147121000
3.41,0,0.276058521,0.276058521,0.218230662,0.276058521,0.218230662,0,0,0,0,10.92953093,56.60705982,1.437819319,56.17464611,147553700
3.42,0,0.275441376,0.275441376,0.217826371,0.275441376,0.217826371,0,0,0,0,10.90686754,56.58103302,1.437158239,56.154328,147986400
